Training score,Validation score,Testing score,Task,Dataset,Network,Method,p,q,gamma
1.8395262963614534,-0.39023692924180253,0.45376986028864935,blood_GO:0045766,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
1.501402522243862,0.06922162424216954,1.0140672186221873,blood_GO:0070486,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
1.8445912017302828,0.3286411915247718,0.31588020161841174,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
1.7359743143056976,0.708193534628714,0.3425404788354905,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.524896333546976,0.2602374740749525,0.1362781107991197,brain_GO:0007420,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
1.968414393190633,0.4132791471959856,0.37901202875270373,heart_GO:0007507,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.159546106195445,0.6956144709337169,0.7451633845632541,heart_GO:0008016,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.785333358023255,0.48343681635037217,0.23291953524288977,kidney_GO:0001822,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.3040967157530527,0.06434406019346421,0.5028825481328674,muscle_GO:0003012,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.5847498593398206,0.08596759763905348,0.7062397863428116,muscle_GO:0006936,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.2809496568115932,0.6451637289636025,1.7329379968365486,muscle_GO:0006937,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.145409612155766,0.2718929926974118,1.3409326112462594,muscle_GO:0016202,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.145409612155766,0.2718929926974118,1.3409326112462594,muscle_GO:0048634,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.19440643382462,1.4966001116350252,-0.23906032911285469,muscle_GO:0051147,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
2.0494256342757615,0.31176587051500804,1.7320042794880128,muscle_GO:0090257,GOBP-tissue,GTExCoExp-kidney,Node2vec,1.0,0.01,0
0.6320809778128627,0.010270505663465315,0.04552532957746242,blood_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7090977121680171,0.11184248726208973,-0.21877095705519817,blood_GO:0001568,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
1.3356888827925757,0.7175023922254198,0.3311565954895906,blood_GO:0007596,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7904054422877584,0.23031137929810197,0.0868224380075044,blood_GO:0030098,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.42548086076032926,0.5623396955081785,0.35171167003866083,blood_GO:0030099,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.445038021664777,0.892314860696243,0.2692683077025875,blood_GO:0030168,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.5942013946208484,-0.03088801944350226,-0.028750272493514518,blood_GO:0045637,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7202387639912989,0.3807581370928039,0.07911701414636309,blood_GO:0045638,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
1.0353890781754584,-0.5114006009532901,0.47770885188586404,blood_GO:0045639,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.6275849335423562,0.41682955700266694,-0.36342186086298073,blood_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7606372451129846,0.08391707173772188,-0.0002008597526295202,blood_GO:0045766,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.526611618365679,0.3266028003904208,0.24112449722618537,blood_GO:0070486,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7442320065387503,0.23187832171725492,-0.0049715899451100365,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.5748443483276438,0.6972049872531974,0.07354706947423836,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7508510899583728,-0.27616284293878934,-0.10423975055334786,brain_GO:0007420,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.24919914277599742,0.8039541690446703,0.9279173668346957,heart_GO:0007507,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
1.1538936149653707,0.9401040894678047,2.0469245744988487,heart_GO:0008016,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.6864183244388642,-0.2978124677799957,1.1873943351908556,kidney_GO:0001822,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.9337588018995389,1.1383337553594115,1.4741827023945622,muscle_GO:0003012,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
1.1923311558638563,1.3271924578596739,1.4799807094704376,muscle_GO:0006936,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
1.6068006020915666,2.1406151843780523,1.6639097390770057,muscle_GO:0006937,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.467504525989482,0.6589703876489599,3.195979843954428,muscle_GO:0016202,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.467504525989482,0.6589703876489599,3.195979843954428,muscle_GO:0048634,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.7090006534244219,0.26171634045966835,3.7027849086214006,muscle_GO:0051147,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
1.0118511068059324,1.7111495588764514,1.5842694767338266,muscle_GO:0090257,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.01,0.01,0
0.5445836797767356,-0.043020714525161485,0.1629388090220907,blood_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.48971953556055775,-0.24031272035867912,0.7147491294834545,blood_GO:0001568,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
1.2647441243865571,0.3766938143653954,0.35979564199676417,blood_GO:0007596,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.9100508871973984,0.11739836222545386,-0.08558042152194638,blood_GO:0030098,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.4646756221832841,1.6120494903787264,0.4186382758770487,blood_GO:0030099,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.4005673182487322,0.6534115514668788,0.2969613566390638,blood_GO:0030168,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.6256912024806909,0.18374782775851542,0.12341168093993085,blood_GO:0045637,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.7860295244778615,0.594288080950436,1.0987927297001339,blood_GO:0045638,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
1.122272253577321,-0.4973785761155416,0.5622667196236453,blood_GO:0045639,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.6925122808512711,-0.25613116526504587,0.400594624361246,blood_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.8225754579873614,0.2104350510314614,-0.09334248200866624,blood_GO:0045766,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.5924989657699011,0.30997726425745664,0.014276209409204186,blood_GO:0070486,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.5820664263643476,0.04231148978964994,-0.02545730739365641,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.5983757282538832,0.6874915293991575,-0.2585953321389678,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.4319340223468806,-0.42325573051338156,-0.0049832823681154464,brain_GO:0007420,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.27843625928635035,0.7161836350731525,0.025393479978467633,heart_GO:0007507,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.9413562629676785,0.5384136846817452,1.7456085376961328,heart_GO:0008016,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.8460164430264832,-0.1693320029421864,1.131908478823745,kidney_GO:0001822,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
1.0208774092637845,1.1993744428470585,1.6977854739812883,muscle_GO:0003012,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
1.1958308708242982,1.1250990452101328,2.018067899083267,muscle_GO:0006936,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
1.2925538188480619,1.9241073193356921,2.414853209659938,muscle_GO:0006937,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.33690728846832074,-0.08033206726289577,3.1314132330234226,muscle_GO:0016202,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.33690728846832074,-0.08033206726289577,3.1314132330234226,muscle_GO:0048634,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.9430511739162537,0.911299576646693,3.3127127848871267,muscle_GO:0051147,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
1.0029397968124247,1.618639965301873,2.657107843439981,muscle_GO:0090257,GOBP-tissue,GTExCoExp-muscle,Node2vec,0.1,0.01,0
0.6089557866894921,0.06381423168984168,0.0585061209117811,blood_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.8339430286833222,-0.2413086383207138,-0.14701962068658572,blood_GO:0001568,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.430655398005864,0.7573986882800847,0.338599607793567,blood_GO:0007596,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.7305341765103593,0.1938717260612605,0.10680597155503818,blood_GO:0030098,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.5115623976502658,1.2821972589009083,0.4918995964736032,blood_GO:0030099,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.4654545287700768,0.46058381069155657,0.12931268312927874,blood_GO:0030168,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.6125626812038686,0.18456764532091532,-0.07950547028217274,blood_GO:0045637,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.0319710108771272,0.17305446374786088,0.45156871074454225,blood_GO:0045638,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.0968736446054805,-0.3478410033950111,0.7961847055308727,blood_GO:0045639,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.4931293205913341,0.4989201891467844,-0.29994078924099193,blood_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.947799268370595,-0.35901187835347514,0.3995910625574182,blood_GO:0045766,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.6107736714397538,0.2928333520351983,0.08498526030842544,blood_GO:0070486,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.684860027642697,0.2327855770571197,-0.004271246475118251,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.7046987285625291,0.3506839606254866,0.04796963752965051,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.38128335615703124,-0.37121980405500105,-0.06954021295465102,brain_GO:0007420,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.4129969356659567,0.5285064143144791,-0.046254924847199445,heart_GO:0007507,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.1832420044723777,0.9457136287830968,2.4092043316035765,heart_GO:0008016,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.9381823264216833,-0.2798581304141333,1.1518642721557943,kidney_GO:0001822,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.1760890889751312,1.136312661774073,1.7158364169597473,muscle_GO:0003012,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.2598210524076205,1.2005073052132316,1.744860387473572,muscle_GO:0006936,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.8454048765460738,2.4672011002569825,2.648162786272547,muscle_GO:0006937,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.3767767826965392,1.626052525056325,3.2950819339820745,muscle_GO:0016202,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.3767767826965392,1.626052525056325,3.2950819339820745,muscle_GO:0048634,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.9867331890449993,0.8352798348486472,2.9725513900760077,muscle_GO:0051147,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
1.0718322456718907,2.188229690243509,2.4206497811776955,muscle_GO:0090257,GOBP-tissue,GTExCoExp-muscle,Node2vec,100.0,0.01,0
0.6541149513789372,0.0008871016191072829,0.003287944734271148,blood_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.9309188054397859,-0.2401800853495548,-0.1603119427690913,blood_GO:0001568,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
1.392559309529397,0.49249803850889967,0.2590116757229802,blood_GO:0007596,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.8246474350501308,-0.03089001330217923,0.010874404329231077,blood_GO:0030098,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.5939868346478872,1.0015584140042895,0.3334695578891914,blood_GO:0030099,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.4895609502902125,0.475348276455084,0.49695055635037183,blood_GO:0030168,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.5635848821285665,0.1562862670960918,0.33829977975462283,blood_GO:0045637,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.9830059016542761,-0.04240962084226267,0.48291996861304315,blood_GO:0045638,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.9486853298326204,-0.1809882546870366,0.7469745986055678,blood_GO:0045639,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.6568447972976922,0.07891165415216446,-0.18964175702419936,blood_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.8795994897784666,-0.1811201842998236,0.2854282528355679,blood_GO:0045766,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.509186509444922,0.10669545335597921,-0.029951454899681002,blood_GO:0070486,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.7641065177888947,0.13302945323986834,-0.13798942530887526,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.6887709936330753,0.4024567700989437,-0.18551367760383075,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.41757332935489455,-0.17258127075941646,0.16239135249525616,brain_GO:0007420,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.2667509412354835,0.9806635459051252,0.42636343879239796,heart_GO:0007507,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
1.0742851243098137,0.6898063391112093,2.4874224349877667,heart_GO:0008016,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.921575813141466,-0.33313706325647097,1.0797234688208917,kidney_GO:0001822,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.9780025106156747,0.9094557589996277,1.484306056885421,muscle_GO:0003012,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
1.095696952270139,0.9600293472319554,1.4578134452477784,muscle_GO:0006936,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
1.5062858201817342,2.015327203762771,2.311632576044777,muscle_GO:0006937,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.3386677683815124,1.9613413373608697,3.158497986313597,muscle_GO:0016202,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.3386677683815124,1.9613413373608697,3.158497986313597,muscle_GO:0048634,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.807507256127757,0.11158491571586815,1.7492000732026423,muscle_GO:0051147,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.954477417639447,0.916238856252717,2.205473730587067,muscle_GO:0090257,GOBP-tissue,GTExCoExp-muscle,Node2vec,10.0,0.01,0
0.5514841923377811,-0.07160811511454193,0.10528025324846765,blood_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.9013718990299956,-0.22612381217268027,0.26954577953498693,blood_GO:0001568,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.2327081921133498,0.3008183988000301,0.1446463426808378,blood_GO:0007596,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.6955481424735915,0.1818497542404997,0.15157736590488907,blood_GO:0030098,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.37975117301407824,0.4442021273963727,0.427951677357419,blood_GO:0030099,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.4697157979425201,1.2813229787698288,0.3314028438822988,blood_GO:0030168,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5612948385554827,0.156823087140938,0.2949683019525586,blood_GO:0045637,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.9083015142096647,0.012724357163678743,-0.1730867534732858,blood_GO:0045638,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.0747701224835273,-0.23767966878637287,0.9509764823190762,blood_GO:0045639,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.454256264405569,0.22866171777003724,0.49440926096245735,blood_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5988011158784506,0.5771247164086113,0.6729794746801872,blood_GO:0045766,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.4669707105813361,-0.004860494364957773,0.08100933093081712,blood_GO:0070486,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5971331947843552,0.12147277485014472,0.07706507500378573,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.4957154080235645,0.5448951943493163,0.06125104836275166,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5474107044813163,-0.2271195218779762,-0.0019817048529968797,brain_GO:0007420,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.35811007505251613,0.6242745411592114,0.6576028987815556,heart_GO:0007507,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.155131877077283,0.8153712009774643,2.1651696604261708,heart_GO:0008016,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.7047082740240921,-0.3150615161211461,1.1499106287017034,kidney_GO:0001822,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.0964249171608629,1.1791836691091953,1.9381482711784321,muscle_GO:0003012,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.2480141705302843,1.2620307297330149,2.3116394906356357,muscle_GO:0006936,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.7426907496339505,2.163059860711372,1.9934081531205878,muscle_GO:0006937,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5593081194814975,0.8395412540808782,2.1232907437693296,muscle_GO:0016202,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5593081194814975,0.8395412540808782,2.1232907437693296,muscle_GO:0048634,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.3994033837228443,0.18233295658147644,1.5459353766808728,muscle_GO:0051147,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
1.1530437948903687,2.0942236266906793,2.574589038018312,muscle_GO:0090257,GOBP-tissue,GTExCoExp-muscle,Node2vec,1.0,0.01,0
0.5434394976787893,0.03595456169715017,0.4078314346080802,blood_GO:0001525,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
1.81559761271303,1.0415307341613596,0.7871271007199585,blood_GO:0001568,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
1.279256360191745,0.021315259521110998,0.00013092907218961356,blood_GO:0007596,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.8517900027271714,0.6827786990635819,0.9150971387901685,blood_GO:0030098,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.43849610811903494,0.23739880765505691,1.003335579005401,blood_GO:0030099,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.677653459813206,2.8568268610217404,1.103109469193719,blood_GO:0030168,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.3869510134089192,1.0576974903736405,0.5572575408339968,blood_GO:0045637,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.6515197127975991,0.8051683005767855,1.0115747980456822,blood_GO:0045638,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
2.339134737142885,2.219973389860485,1.6474029307858933,blood_GO:0045639,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.28513914514179733,0.22534699815875156,-0.11013748995402729,blood_GO:0045765,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.3852746388457119,0.791325973823257,0.1382858871100005,blood_GO:0045766,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
1.4888318126822513,2.0632332977857937,1.7744248185094726,blood_GO:0070486,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.4537948064542951,0.020410156616529503,0.3197929359939428,blood_vessel_GO:0001525,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.5054788157904776,0.44619985840945553,-0.36719405949620865,blood_vessel_GO:0045765,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
1.0206714486373034,0.5120439170324037,0.05710689371963044,brain_GO:0007420,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.3372263627605225,0.6440658319654666,0.8415275078793178,heart_GO:0007507,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.9421813951546439,1.1701196818225208,1.2293835348652273,heart_GO:0008016,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.8427683160298883,0.010852256146279262,0.8720609564065451,kidney_GO:0001822,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.5971333241434764,-0.32241016540058126,-0.5169074632571216,muscle_GO:0003012,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
2.4819658175994337,-0.33771456305186887,-0.2291653921366582,muscle_GO:0006936,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
2.405453404711353,0.3964858959684186,-0.31233782532279647,muscle_GO:0006937,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.5912254712806467,-0.04760130081600685,-0.2860530247156748,muscle_GO:0016202,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.5912254712806467,-0.04760130081600685,-0.2860530247156748,muscle_GO:0048634,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
1.2172851006330891,-0.22574165307079985,0.9140088947563406,muscle_GO:0051147,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
0.5809956427882769,-0.12995534907471834,-0.5761323452517657,muscle_GO:0090257,GOBP-tissue,HumanBase-blood,Node2vec,0.01,0.01,0
1.3402090998261251,0.2965298249719199,0.04030737106459305,blood_GO:0001525,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.6041237703550943,0.7399130183009259,0.10391309414649563,blood_GO:0001568,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.2217554846740446,-0.09038388411684911,0.6335375023680003,blood_GO:0007596,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.1054456283489316,0.4413455383065347,1.0989666012201573,blood_GO:0030098,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.49460596485745484,0.21139961942009436,1.0274965082064476,blood_GO:0030099,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.7273889405197884,1.6566049442128599,2.3794599030450447,blood_GO:0030168,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.3846973321120981,0.9076063625906249,0.4846629496131502,blood_GO:0045637,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.6979418932424828,1.0469741209416166,0.7682219407288535,blood_GO:0045638,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.248122118966017,0.47276989224215776,0.7999689771213866,blood_GO:0045639,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.3569644314106357,0.2550796783275462,0.22638501946787534,blood_GO:0045765,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.4830886084431776,0.2126315900944949,-0.05569579889918796,blood_GO:0045766,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.4902489781483723,1.1624888877983393,0.8892249869281021,blood_GO:0070486,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.9950985734563164,-0.006785423597330183,-0.03838510757300155,blood_vessel_GO:0001525,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.7985311471901396,-0.03520638990987558,0.04186764482765777,blood_vessel_GO:0045765,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.020976542078532,0.5904730214302161,-0.009924883488367372,brain_GO:0007420,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.49568046604729665,-0.1581724526033387,0.33963598971598247,heart_GO:0007507,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
1.099744384155596,1.4863001573834085,1.3260456478403673,heart_GO:0008016,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.6186668177164494,0.15138220068576982,-0.011090663968358913,kidney_GO:0001822,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.5922026429395064,-0.2499276140671421,-0.3282961068592908,muscle_GO:0003012,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.9145218689258239,-0.20961326075065362,-0.4419464116453124,muscle_GO:0006936,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.5354869650478431,0.019749230052507925,-0.4556075833218924,muscle_GO:0006937,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.6309012604240078,0.1643459558788102,0.20378173519104967,muscle_GO:0016202,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
0.6309012604240078,0.1643459558788102,0.20378173519104967,muscle_GO:0048634,GOBP-tissue,HumanBase-blood,Node2vec,0.1,0.01,0
