Training score,Validation score,Testing score,Task,Dataset,Network,Method,p,q,gamma
0.7977969442922852,0.5739774796101704,0.7303882463732213,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.9322877880674609,0.5987735660856628,0.6151326516020444,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.8861247917982268,1.214188133060319,0.45167003450677834,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.4062632181308137,0.41665655328526296,0.9679446491310629,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.5944107262443787,0.8351887152104631,0.3012475910433956,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.654107469994289,1.0113760626098964,0.22131945579365947,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.5238326376519546,0.5237895144053368,-0.30738925150391233,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.223000912175307,0.7202700336641725,2.51773998907018,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.225337438603537,-0.21605739720611192,0.11046008067910659,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.6493637054852672,-0.14095424094798406,-0.0657499712719737,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.5641252221329759,0.025074067666345404,-0.01870540662809477,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.3480060000959817,-0.17467933377381095,1.7642495399456675,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.300983298724295,0.13503636438125644,0.23980761456655045,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.300983298724295,0.13503636438125644,0.23980761456655045,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.1250524494839043,-0.12169959114917044,0.18005423948444055,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
1.337429819489527,-0.3280120351885627,1.3050023520818566,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,0.1,1.0
0.8148545879681434,0.3088442987619918,0.05919882339603542,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.5252966579808651,0.25504278503082467,0.8364557071097307,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.0871474262011125,0.4127006544686204,0.35042265684820584,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.6855223242523246,0.391572762407858,0.09494174896459193,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.4568400568843371,0.6862189639772516,0.9451287443946974,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.3518705534916443,2.3614551599200815,2.305821568473757,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.6799661433658839,0.3383050812931435,0.14547822842894842,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.8692571615315275,1.0246750015315333,0.24267973394829345,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.84371581031131,0.9766690066562447,0.41797598816901915,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.7347958074648564,0.49618939725928257,0.3859921046614861,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.146734709794046,0.6999901027618821,0.5983327400236385,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.7741858144431042,1.2077815071105007,0.43514802785263285,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.8324446185144856,0.5869110899656582,0.2422571311209716,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.8865506094311493,0.9890142152657437,0.16425429288146096,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.7878000318234296,1.2896504010808776,0.10242004383545635,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.5564418465099553,0.8784188630214476,-0.013279862382032714,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.1508992394926822,0.894768358186965,2.6748928211157774,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.9348112673851289,-0.2763280060362722,0.20232157697064893,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.9335324141231574,-0.06370425884218432,0.26097488855334305,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.1235679697185932,0.308625260727275,1.5332919588063456,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.0427987499445786,-0.28992398104180983,1.5049288463883377,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.3240013174661667,-0.03634639681085474,0.3624615748984423,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.3240013174661667,-0.03634639681085474,0.3624615748984423,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.5603989558299889,-0.15083753938427746,-0.022847558454600382,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
1.5675009244835394,-0.4224464584968978,2.0063553027697543,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,100.0,1.0
0.8393512060629612,0.4643241222756049,0.11681758411791253,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.3428645790625102,0.3220857356825073,1.1493976384158902,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.9358806102348983,0.3706599083083992,0.40774116854580594,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.7234597311840685,0.3754748599116858,0.03190615969537046,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.4746627439571685,0.7878538289164595,0.6637156538814852,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.30428907226826385,1.6507692569317052,2.291579044536996,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.600922976426626,0.5654203913944864,0.2074170424564333,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.8851679301610967,1.5699144640253706,0.4236983185376448,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.9605563722005909,1.143988707667933,0.27746680651808076,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.7576827380114709,0.8227785614141597,0.7375516054314398,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.0410271195702587,1.0214727328956645,0.34939130542071284,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.7086905181594402,1.5730400455386098,0.5597195803081665,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.8324542580175005,0.7095479003362577,0.10954528555692293,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.9074645205974112,0.9226429241957202,0.019309734001450234,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.9349305053991804,1.252307896844414,0.19085478005935463,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.5325291684070794,0.5531912664527483,-0.19427019780388816,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.1595499960561462,1.0800265666552828,2.5459261553699477,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.1373756417376992,-0.2462223872463906,0.7325936093078961,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.9910732597660759,-0.03818863745289443,-0.0019825099623657205,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.3371357694176202,0.28707748685573004,1.3140581304838728,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.1160645884644185,-0.2497927606405935,1.6671118694848368,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.2575715089250397,-0.04881503707457074,0.33222055943859824,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.2575715089250397,-0.04881503707457074,0.33222055943859824,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.469100410370486,-0.2045858377578149,-0.0769776243570309,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
1.627452080426683,-0.3242539063756334,1.4768199771531971,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,10.0,1.0
0.47123703350982804,0.19252668786005125,0.32800724761278405,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.3557773043935893,0.5061696969577971,0.8864033341411195,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.8146609684983154,0.41031770123713757,0.23936628754641115,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.46004220305041454,0.3992338885669474,0.33103000270217914,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.4665405493524207,0.9483696540952572,0.4952824715628522,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.3413897399768006,1.8285415687237934,1.3041246201508288,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.41527640521506615,0.3183127953402596,0.06884589207117453,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.724674072518491,0.5380933762868031,0.31050368581319315,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.4189756636703797,1.1102432954260348,0.042154618266499355,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.7064353396605119,0.5921293244614225,0.2361379042192166,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.9055195546877975,0.8162657750371062,0.33272052484260667,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.8202227792670829,1.151828732527028,0.5624330321785102,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.5213739162932227,0.7081525199424955,0.6620304517846521,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.4548303000990602,1.3490370825802758,0.06517736060381685,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.9563438543562728,0.9394974730684158,0.16289552732879417,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.4724238334703429,0.730832594972691,-0.06582199347434481,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
1.151089017056176,0.7115667552540148,2.0527129864974456,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.8625441276998743,-0.30569796109964364,0.11459517271713389,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
1.018554534866427,-0.19900861504242923,-0.029675435292074233,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.628070727509298,-0.14052952418527803,1.19525280570146,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
1.1049941614912173,-0.2696319724783205,1.1255404536976443,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.9002174198148594,0.11020278798872613,0.4331088597586273,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.9002174198148594,0.11020278798872613,0.4331088597586273,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.8165889559996009,-0.13471727649063672,0.7961517075048189,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
1.3183689114790573,-0.4321166539137761,0.6372023803612503,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,100.0,1.0,1.0
0.5033144722895231,0.15809271738364364,0.5312025119580212,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.5881680324625211,0.5552763476259437,-0.014449504589082984,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.4142240603904277,0.309877572061173,0.3055613288059395,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.7888354200013121,0.3755592589622601,0.46747495334616757,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.6551422840981762,0.9490323733764023,1.2860539194922196,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.45565440842058724,1.786329371961933,1.2777733528460322,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.9013334021358439,0.47182128621847963,0.24269035251745508,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.2509906191485611,0.8784290409337141,0.4689639028454252,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.5250704357133131,0.005087183895345884,0.17550825286397817,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.9629312335039777,1.1181116315591133,0.41814298552550905,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.0693284869410737,2.1772298865644895,0.8596561432404934,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.7363349170086257,0.9740848651046129,0.5356031296582294,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.648126353731467,0.7140600345085097,1.235410124045102,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.9548516482110164,1.1003783982556257,0.2445169873305053,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.1501292184106018,1.0732843777493772,0.0935307933766934,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.6914864482631701,1.0933826806096332,0.985574335812314,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.254341207709326,0.47643606608440775,1.8965469984419163,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.5772610556335662,-0.1923269702030958,0.08102332631081112,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.8857170696681121,0.19767362129636695,-0.02383601143126096,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.0074972941512932,0.989194489903406,0.4258584726967384,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.3956910650361645,-0.018427499511540938,0.9779869221640932,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.3649002039301883,0.367466880832014,1.0741428359785057,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.3649002039301883,0.367466880832014,1.0741428359785057,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.5884561541302746,-0.047559472734794474,0.6109678966050018,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
1.4633365108417353,-0.28615448655870945,0.5831015554302696,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.01,1.0
0.4263199052018136,0.41185058629715027,0.2743459938228095,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.6966756419908711,0.18403352614430182,1.2368037748866494,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.2510109606497903,0.4117531230170029,0.36500747466668304,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.6550805884272874,0.29859925438038726,0.3265843774067763,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.5339335282914248,1.127746630484015,0.4260375406005111,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.30293924765199476,1.5319954258960378,1.6115626494926054,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.5262818551637758,0.43641141713227233,0.24251682274961323,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.7140438146277511,1.0005764481900012,0.4361246935002382,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.7119076412752745,0.926513649780443,0.08783238267669478,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.7330368609466966,0.8583842967378763,0.4257926897548364,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.899609894599135,1.042539415495096,0.5785705938048966,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.9113232893222447,1.281785079491375,0.5433492276217647,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.4386065800277082,0.7204655800041586,0.6592110645755878,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.48999640058302385,1.2375218561574677,0.07346902973586764,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.9228805043203652,1.1357935242606703,0.2345411824101063,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.7455375819308688,0.5681482123655612,-0.15608438440601163,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.2189761413257545,0.7597218766105017,2.562906578990518,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.1714624640479305,-0.21399619503439543,0.7328980886149139,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.5900329124602363,-0.14471004538832952,-0.07477276553502367,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.572145311278971,0.28361380250180956,0.7204945249735004,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.3465509233277735,-0.21110662458617266,1.7130161054436686,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.247666899916736,0.11755073795183961,0.6436559566973581,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.247666899916736,0.11755073795183961,0.6436559566973581,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.316582016607409,-0.18258055460249673,-0.011984842347466062,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
1.4565081446529953,-0.3373398593100125,1.2736967947173081,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,0.1,1.0
0.9008448675043641,0.5518378130862814,0.1883996559567023,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.6739724049887386,0.36123919766173096,0.8272185370263611,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.0336589872391075,0.2843793795232772,0.5936653562655618,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.6525319823285429,0.2964559894335925,-0.08451302380582203,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.42549038140838413,0.529239828462917,0.9978007867005201,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.3639805023012037,2.4126053914667938,2.4577240798497426,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.5303726553639102,0.35342714589196295,0.2678335047141841,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.8904576851431352,1.1070866567739424,0.16920637807358538,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.8436825210899043,0.9948281539635228,0.6547474253696274,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.8628123974819369,0.8959056009587036,0.4363792605492322,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.1334561576106712,0.8456090561414131,0.5120210982025859,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.7743420539912729,1.3024650555041002,0.42738532204655794,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.9181409876844359,0.7010747339994471,0.42473200422208485,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.8730011661362648,1.102374608393781,0.375454313273087,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.0724585375980338,1.271606415711466,0.17034072046649185,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.7104473049235777,0.4156891516866668,-0.20946996288203187,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.1531039636948892,0.7428814006395673,2.141909454576089,heart_GO:0008016,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.1013047534392644,-0.31786783332805457,0.6768396619848153,kidney_GO:0001822,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.7319722043948769,-0.006662709357699015,0.16648017064027526,muscle_GO:0003012,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.9965554088928397,0.5714419322241047,1.5527509113402749,muscle_GO:0006936,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.0821328022763952,-0.19509683075720954,2.0024426374564284,muscle_GO:0006937,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.2576821823554254,0.3393972676814014,0.3914191070331181,muscle_GO:0016202,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.2576821823554254,0.3393972676814014,0.3914191070331181,muscle_GO:0048634,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.4336974098929034,-0.1188455421998475,-0.012907453784453175,muscle_GO:0051147,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
1.50269976500553,-0.3597728561837866,1.9827034268609114,muscle_GO:0090257,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,100.0,1.0
0.9076030954935563,0.7003090623445176,0.10916119102534917,blood_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
1.3537771004756036,0.07802504111158369,1.2482043007739645,blood_GO:0001568,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
1.0220922104587649,0.2280785516805086,0.356623780435736,blood_GO:0007596,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.6841287114002403,0.3516322590059472,0.05647362329524787,blood_GO:0030098,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.44886229532378785,1.0936376900696632,0.609864554104576,blood_GO:0030099,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.28154386370280404,2.33215167348934,2.363678162263578,blood_GO:0030168,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.533352476279483,0.19490625496528854,0.10275254567324534,blood_GO:0045637,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.8256947408386831,1.4808602367783277,0.1417731618586437,blood_GO:0045638,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.8429424262243572,1.0418594663757368,0.6686068857891705,blood_GO:0045639,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.8384462706155147,0.913284518311481,0.3680562555287733,blood_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
1.1142837819905667,1.0164242069387632,0.6397432923708689,blood_GO:0045766,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.9142326644439354,1.4821344984292015,0.5812625833448309,blood_GO:0070486,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.9015982120312136,0.9186209143033571,0.1379316231887086,blood_vessel_GO:0001525,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.8989111591125797,1.3552009199620163,0.14373236971258926,blood_vessel_GO:0045765,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
1.1224501651814445,0.9837194555282098,0.1409393435594703,brain_GO:0007420,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
0.5407116239848178,0.6286777186787389,-0.19606505452701387,heart_GO:0007507,GOBP-tissue,GTExCoExp-brain,Node2vec+,10.0,10.0,1.0
